SC,CR,aspect,SPI,TWI,tempuratur,rainfall,lithology1,NDVI,d_river,d_fault2,slope,Y
26.1110992,1.02766,212.9349976,3.85781,6.7388201,17.1000004,1095.199951,14,0.875537,0.203451,0.190602,13.3226995,1
10.7777996,1.0056,251.5650024,5.7311401,10.2511997,17.2999992,1100.400024,14,0.643777,0.269929,0.137658,6.0478201,1
18.5555992,1.01613,342.5750122,2.8875201,6.3182402,17.2000008,1071.900024,14,0.776824,0.183456,0.156922,10.2213001,1
9.7777796,1.003,178.1519928,5.44941,10.5633001,17.1000004,1077.400024,2,0.579399,0.200211,0.152431,4.4338598,1
7.2222199,1.0001301,218.6600037,4.3825102,12.6519003,16.8999996,1083.599976,2,0.648069,0.149216,0.167054,0.917102,1
19,1.01764,214.7429962,6.3383999,9.6743402,16.7999992,1096.199951,14,0.815451,0.159101,0.162289,10.6822004,1
24,1.0091,273.1799927,2.6042299,6.6061101,16.7999992,1100.199951,14,0.785408,0.160245,0.169554,7.70016,1
9,1.00006,180,2.70805,12.5,17.1000004,1078.5,14,0.802575,0.207791,0.150627,0.64056,1
7.5555601,1.00181,97.7651978,5.4751601,11.1775999,17,1089,14,0.618026,0.162041,0.170493,3.4410601,1
28.1110992,1.03637,203.2680054,7.8035102,10.4063997,16.8999996,1092.400024,14,0.781116,0.166492,0.171866,15.2234001,1
12.6667004,1.00063,259.5090027,7.9302902,14.6382999,17.2000008,1074.400024,14,0.793991,0.196374,0.14941,2.0374701,1
12.1111002,1.0008301,135,7.9818802,14.3870001,17.2000008,1075.800049,14,0.639485,0.221249,0.131262,2.32829,1
24.3332996,1.01346,228.0769958,11.1859999,14.7939997,16.3999996,1125.5,14,0.819743,0.171766,0.189389,9.3492899,1
23.5555992,1.02151,322.3059998,6.4386501,9.5740805,17.2000008,1074.900024,14,0.845494,0.191141,0.149631,11.7785997,1
39.8889008,1.0123301,269.0910034,2.7569699,6.4533701,17.2000008,1074.900024,14,0.776824,0.185353,0.154038,8.9516697,1
29.8889008,1.01236,221.1430054,5.5912499,9.2855196,17.1000004,1082.300049,14,0.7897,0.177976,0.162787,8.9610901,1
14.3332996,1.00528,319.927002,7.3419099,11.8896999,17.2999992,1072.400024,14,0.751073,0.220469,0.135696,5.87567,1
29,1.0306,213.1320038,7.3103399,10.0887003,17.2000008,1076.400024,11,0.798283,0.191025,0.152737,13.9974003,1
36.3333015,1.01849,164.6150055,2.961,6.2493401,16.6000004,1119.699951,11,0.7897,0.172348,0.191201,10.9333,1
39.1110992,1.04509,157.2350006,6.8144999,9.1982298,17.1000004,1086.099976,11,0.815451,0.175655,0.172136,16.8911991,1
7.8888898,1.00062,62.5256004,1.2591,7.9512401,17.3999996,1069.599976,7,0.643777,0.211995,0.102399,2.0172701,1
9,1.00264,220.8150024,5.3845701,10.6281996,17.3999996,1079,14,0.639485,0.2032,0.147343,4.1564999,1
8.2222204,1.00196,265.4259949,6.3355799,11.8744001,17.5,1073.099976,2,0.716738,0.19699,0.106625,3.5877299,1
8,1.00336,232.4309998,5.5054102,10.5073004,17.3999996,1078.400024,3,0.686695,0.185799,0.128712,4.6881099,1
21.3332996,1.01361,295.0169983,2.80656,6.40378,17.2000008,1126.699951,14,0.703863,0.352762,0.153407,9.3989096,1
7.3333302,1.00192,64.9831009,5.2269301,10.7858,17.2999992,1135.599976,14,0.592275,0.377804,0.156153,3.55199,1
21.8889008,1.0104899,103.4380035,6.0769,9.9358301,17.2000008,1131,14,0.7897,0.372652,0.136602,8.2630796,1
7.1111102,1.00179,79.1596985,5.1899099,10.8227997,17.2999992,1125.800049,14,0.566524,0.371742,0.130302,3.4232099,1
7.2222199,1.0005701,141.0090027,1.21708,7.9932599,17.2999992,1129.800049,14,0.527897,0.383013,0.148288,1.93432,1
7.2222199,1.00211,247.3800049,5.2729998,10.7397003,17.2999992,1119.599976,2,0.484979,0.352938,0.133391,3.7189901,1
4.8888898,1.00106,192.529007,4.9293799,11.0833998,17.2999992,1119.599976,14,0.592275,0.356646,0.12695,2.6393399,1
10.2222004,1.00106,139.3990021,1.52818,7.6821599,17.2999992,1128.099976,2,0.596566,0.364311,0.108445,2.6393399,1
14.2222004,1.00543,136.9409943,2.3452401,6.8650999,17.2999992,1123.599976,2,0.596566,0.343335,0.11342,5.9577198,1
12,1.00248,196.5039978,5.3528099,10.6598997,17.2999992,1123.599976,14,0.44206,0.342176,0.112548,4.02702,1
4.6666698,1.00046,260.5379944,4.5135102,11.4991999,17.2999992,1125.699951,14,0.716738,0.351566,0.119727,1.7420501,1
7,1.00058,156.2510071,7.02701,13.7814999,17.5,1142.099976,14,0.596566,0.346192,0.162727,1.95539,1
5.7777801,1.00141,29.5778008,6.1709099,12.0390997,17.2999992,1136.199951,14,0.643777,0.356301,0.106579,3.0441301,1
12.6667004,1.0045201,279.2109985,6.7374101,11.4573002,17.5,1144.300049,14,0.493562,0.350959,0.17698,5.4352102,1
43.8889008,1.05549,43.8003006,6.9208202,9.0919104,16.6000004,1120.900024,14,0.527897,0.162307,0.199354,18.6606998,1
12.8888998,1.00835,77.1712036,5.9621601,10.0506001,17,1100.5,2,0.656652,0.193116,0.190221,7.3777299,1
6.7777801,1.00185,260.5379944,5.2066598,10.8060999,17.2999992,1051.800049,2,0.540773,0.258347,0.110696,3.48088,1
27.7777996,1.03163,302.5150146,6.6339002,9.37883,16.8999996,1101.800049,11,0.703863,0.217551,0.163999,14.2238998,1
22.7777996,1.01071,54.0084991,4.7656999,8.6035204,16.8999996,1099,11,0.725322,0.188009,0.144542,8.3495302,1
35,1.04603,171.8040009,8.6168404,10.9793997,16.2000008,1138.800049,14,0.755365,0.167153,0.158869,17.0604,1
44.2221985,1.05269,161.8410034,9.8900404,12.1141996,16.1000004,1138.800049,14,0.751073,0.156336,0.163911,18.2049999,1
23,1.01436,277.177002,6.2349,9.7778397,17,1070.300049,14,0.725322,0.165579,0.166948,9.6526499,1
26.7777996,1.0335799,271.3699951,7.76299,10.4469995,16.5,1125.800049,11,0.776824,0.187372,0.144322,14.6452999,1
42.3333015,1.059,137.3249969,4.2443099,6.3523302,16.6000004,1114.099976,14,0.806867,0.173629,0.154484,19.2152996,1
33,1.01682,203.6069946,10.0521002,13.4359999,15.8999996,1149.199951,14,0.776824,0.15233,0.163785,10.4348001,1
12.3332996,1.0027601,199.654007,8.2403498,13.4387999,17,1070.300049,14,0.618026,0.167571,0.166211,4.2509999,1
20,1.00216,259.5090027,1.9263999,7.3268399,16.8999996,1088.099976,14,0.712446,0.157048,0.15912,3.76262,1
12.5556002,1.00732,217.4609985,6.5896702,10.8093996,17,1083.400024,14,0.815451,0.152941,0.165716,6.9137301,1
8.1111097,1.00088,300.3789978,5.4786,11.8177996,17.2000008,1108.300049,14,0.497854,0.311312,0.227297,2.4061201,1
8.2222204,1.00141,138.8139954,6.8635001,12.7327995,17.2000008,1117.699951,14,0.519313,0.347199,0.226665,3.04245,1
7.4444399,1.00125,310.6010132,4.9293799,11.0021,17.2999992,1130.099976,14,0.596566,0.320734,0.245311,2.8624101,1
12.5556002,1.00199,123.6900024,1.84209,7.3682499,17.2000008,1121.800049,14,0.609442,0.36016,0.208761,3.61041,1
4.6666698,1.0008301,280.6199951,1.4035701,7.8067698,17.3999996,1139.599976,14,0.60515,0.334785,0.242582,2.3304801,1
33.8889008,1.04355,103.5699997,6.7968102,9.21593,16.6000004,1116,11,0.751073,0.171145,0.151096,16.6114006,1
19.8889008,1.00747,139.9700012,5.9061999,10.1064997,17,1076.199951,14,0.793991,0.162395,0.168233,6.98034,1
50.6666985,1.05187,33.7509995,3.4850299,5.7253098,16.2999992,918.2000122,0,0.7897,0.0878132,0.390988,18.0680008,1
48.3333015,1.07634,227.5449982,3.6842201,5.5261202,15.8999996,942.2000122,3,0.776824,0.0974347,0.469791,21.7094994,1
11.1111002,1.0006599,88.0251007,1.28845,7.9218898,16.3999996,926.7000122,15,0.76824,0.101427,0.367708,2.0773001,1
8.22223,1.0011899,57.528801,8.7259398,14.7621002,16.5,929.0999756,4,0.729614,0.0894775,0.364194,2.79919,1
41.3333015,1.05951,79.091301,8.0553703,10.1546001,16.1000004,948.5,3,0.793991,0.0975437,0.358532,19.2938995,1
9.6666698,1.00375,119.2190018,5.5353899,10.4518003,16.5,906.2000122,11,0.781116,0.147973,0.383399,4.95474,1
9.77777,1.00457,123.0559998,5.6414599,10.3532,16.5,914.5,19,0.738197,0.108613,0.361989,5.4649701,1
12.6667004,1.0062799,251.5650024,5.8052502,10.1933002,16.5,909.5,19,0.806867,0.0982221,0.388124,6.4054098,1
7.5555601,1.00281,91.9748993,5.7428002,10.9566002,16.5,921.2999878,19,0.643777,0.0999281,0.348575,4.2891502,1
10.5556002,1.0032001,114.4440002,5.4229999,10.5309,16.5,915.5,19,0.845494,0.109427,0.350517,4.5794802,1
23.8889008,1.00289,260.5379944,2.0286,7.1817398,16.6000004,917.0999756,5,0.83691,0.134118,0.376141,4.3480902,1
20.3332996,1.01197,300.4890137,6.1434002,9.8693304,16.7000008,911.7999878,5,0.776824,0.128125,0.442558,8.8225698,1
26,1.02194,222.1139984,6.44872,9.5640097,16.6000004,916.9000244,5,0.793991,0.131386,0.40943,11.8943996,1
6.4444399,1.00168,122.6610031,5.1574402,10.8552999,16.5,901.4000244,10,0.626609,0.20868,0.129616,3.31408,1
7.4444399,1.00114,137.1210022,4.9648499,11.0479002,16.5,899.7000122,11,0.600858,0.219636,0.115039,2.7345099,1
8,1.0023,82.875,5.2007098,10.6959,16.5,911.7999878,10,0.708154,0.157077,0.30461,3.8852999,1
8.4444399,1.0003999,228.8139954,7.5566502,14.7498999,16.3999996,910.2000122,19,0.793991,0.156255,0.366937,1.62014,1
19.4444008,1.01878,245.7389984,6.37005,9.6426897,16.3999996,906.7999878,19,0.759657,0.146383,0.383384,11.0173998,1
13.3332996,1.00201,75.1414032,5.9407301,11.4582996,16.3999996,905.2999878,19,0.7897,0.15209,0.376346,3.6259301,1
12.8888998,1.00081,299.7449951,8.6019096,15.0242004,16.3999996,907.4000244,19,0.746781,0.141564,0.377663,2.3084199,1
5.22223,1.0006599,149.0359955,6.9969602,13.6209002,16.5,904.9000244,3,0.67382,0.143528,0.335483,2.0871301,1
2.7777801,1.00088,104.5339966,4.6501198,11.1759996,16.5,901.5999756,2,0.613734,0.148122,0.298534,2.4061201,1
5.3333402,1.0007,140.4400024,4.71737,11.2953997,16.6000004,899.7000122,19,0.467811,0.159483,0.296987,2.1356299,1
16.7777996,1.00945,11.5137997,2.6230199,6.5873199,16.5,932.2999878,15,0.751073,0.0799667,0.38095,7.8443999,1
60.1110992,1.07491,52.7304993,5.2838602,7.14535,15.3000002,1001.400024,17,0.845494,0.0826093,0.36352,21.5172997,1
10.4443998,1.00228,180,3.51898,8.9102402,16.3999996,940.9000244,4,0.751073,0.0421048,0.436937,3.8616099,1
28.7777996,1.0246,118.4309998,3.10533,6.10501,16,967.0999756,10,0.802575,0.0442973,0.424402,12.5803003,1
69.5554962,1.1059901,117.5820007,3.85533,5.35501,14.8999996,1030.099976,11,0.806867,0.073404,0.393682,25.2880993,1
29.1110992,1.02459,187.404007,6.5062799,9.5064602,15.3000002,992.9000244,17,0.832618,0.0754732,0.376924,12.5773001,1
2.3333399,1.00035,332.1029968,4.2785101,11.6341,16.6000004,910.5,19,0.67382,0.137877,0.32792,1.5223,1
3.2222199,1.0000499,173.6600037,5.2655802,14.3217001,16.7999992,929.0999756,2,0.493562,0.147149,0.116351,0.59057,1
2.2222199,1.00003,198.4349976,4.9579501,14.6382999,16.7999992,926.5,2,0.60515,0.144873,0.122207,0.452953,1
9.8888903,1.0039099,43.7546005,5.49721,10.4306002,16.6000004,931.4000244,19,0.630901,0.12907,0.157407,5.0601902,1
24.8889008,1.01212,299.2330017,8.5472298,12.2613001,16.5,928.7999878,19,0.772532,0.162876,0.279032,8.8742199,1
15,1.00412,71.5650024,9.4371796,14.2327995,16.6000004,928.7000122,19,0.759657,0.100818,0.341886,5.1947899,1
8,1.002,189.0899963,5.2464199,10.7663002,16.6000004,919.7000122,10,0.759657,0.100021,0.344038,3.6217,1
13.1111002,1.0042,60.6422005,5.6180902,10.3945999,16.6000004,918.2999878,2,0.613734,0.0993078,0.351379,5.24436,1
23.5555992,1.02055,268.9460144,7.10882,10.2902002,16.3999996,932.2000122,3,0.819743,0.0993609,0.341614,11.5183001,1
8.8888903,1.00068,99.782402,5.4456401,12.0509996,16.5,932.5,3,0.738197,0.0556484,0.363952,2.1066699,1
32.6666985,1.00611,106.3899994,2.40469,6.8056502,16.2999992,941.7000122,3,0.819743,0.0489871,0.368215,6.3197699,1
8.1111097,1.00121,212.0050049,4.9523702,11.0159998,16.6000004,927.5,3,0.806867,0.0344988,0.393138,2.82284,1
33,1.00282,21.4477005,5.6011901,10.7762003,16.2000008,954.5999756,3,0.806867,0.0478863,0.366417,4.3010101,1
39.3333015,1.0237401,45,5.4853101,8.5208197,15.8999996,966.2999878,0,0.7897,0.058633,0.361938,12.3639002,1
36,1.03088,284.4519958,7.7203798,10.4896002,16.2000008,954.5999756,3,0.811159,0.0577429,0.364603,14.0591002,1
17.3332996,1.0037301,274.144989,7.1679201,12.0636997,16.7000008,937.5,19,0.793991,0.0412791,0.46971,4.94242,1
38.8889008,1.04268,43.9707985,3.3852899,5.8250499,16.3999996,941.4000244,0,0.888412,0.0423955,0.388476,16.4500008,1
7.1111102,1.0043499,261.3840027,8.0076704,12.8627996,16.6000004,931.5,4,0.76824,0.0438829,0.402272,5.3325801,1
27.1110992,1.03073,251.9279938,6.61937,9.3933601,16.5,946.5,3,0.828326,0.0319106,0.475917,14.0268002,1
10.7777996,1.00138,115.3460007,1.6593601,7.5509801,16.7000008,946.2000122,19,0.755365,0.0357897,0.492948,3.0086701,1
26.7777996,1.03277,86.1120987,6.6519399,9.3607998,16.6000004,953.7999878,3,0.824034,0.0313557,0.499437,14.4719,1
19.7777996,1.00524,270,5.7284799,10.2842999,16.5,946.4000244,19,0.819743,0.0221102,0.416503,5.8523798,1
59.2221985,1.09556,309.5599976,3.80108,5.4092598,16.6000004,949.2999878,5,0.819743,0.0089594,0.44817,24.1082001,1
34.3333015,1.0588599,191.3910065,6.9511199,9.0616102,16.6000004,952,3,0.811159,0.0076863,0.449879,19.1933002,1
26.1110992,1.02687,106.4929962,6.5511599,9.4615803,16.3999996,956.5,5,0.72103,0.0158724,0.481324,13.1350002,1
24.7777996,1.01615,282.3999939,6.9872699,10.4118004,16.5,958.9000244,5,0.845494,0.0143626,0.506865,10.2294998,1
14.5556002,1.00167,111.5709991,5.15557,10.8571997,16.5,949.5,17,0.815451,0.0180115,0.425047,3.30791,1
18.4444008,1.00889,242.7160034,5.9935799,10.0192003,16.5,945.9000244,0,0.776824,0.0198593,0.417819,7.6105299,1
28.2222004,1.03839,245.7259979,8.1187401,10.6666002,16.5,946.7000122,7,0.7897,0.0314236,0.402093,15.6280003,1
25,1.0131299,56.9207001,6.18994,9.8227901,16.5,953.2000122,17,0.793991,0.011174,0.464627,9.2357903,1
23.8889008,1.02369,83.4431,6.48737,9.5253601,16.6000004,950.4000244,17,0.824034,0.0106683,0.451174,12.349,1
24.8889008,1.01958,181.8009949,2.98996,6.2203798,16.3999996,952.0999756,7,0.83691,0.0392002,0.418966,11.2465,1
12.2222004,1.00739,93.6521988,6.5602298,10.8051004,16.6000004,949.5,2,0.703863,0.0145206,0.446417,6.94277,1
7.8888898,1.00886,278.9729919,4.68397,8.8166704,16.7999992,942.4000244,19,0.776824,0.014395,0.405419,7.5993299,1
35.1110992,1.00132,71.5650024,1.6368001,7.5735402,16.2000008,956.4000244,17,0.802575,0.0898118,0.403728,2.9416699,1
35.5555992,1.03022,227.4539948,6.6108899,9.4018497,16.6000004,953.4000244,17,0.759657,0.0668823,0.328998,13.9129,1
22.1110992,1.01774,226.0709991,4.3264298,7.6564999,16.2999992,949.9000244,17,0.841202,0.0854291,0.393092,10.7128,1
32.1110992,1.0384099,255.7779999,3.3315899,5.8787498,15.8999996,981.7000122,17,0.828326,0.0741543,0.367984,15.6330996,1
5.4444399,1.0021501,229.6349945,5.9756699,11.4233999,16.5,917.0999756,19,0.755365,0.0917241,0.102794,3.7544799,1
12.1111002,1.00453,94.5139999,5.6556001,10.3570995,16.6000004,918.2999878,3,0.751073,0.119461,0.133418,5.4436002,1
3.11111,1.00073,171.2539978,1.8835,8.5621204,16.6000004,909.2999878,10,0.635193,0.133312,0.285475,2.1900699,1
10.8888998,1.0039099,342.5969849,5.86099,10.7182999,16.5,915.4000244,10,0.819743,0.13902,0.296578,5.0601902,1
4.5555601,1.00018,23.1986008,4.0451198,11.9675999,16.7000008,919.4000244,4,0.639485,0.146742,0.191014,1.09075,1
8.6666698,1.00254,130.4859924,6.6953201,12.0340996,16.7999992,962.5,19,0.523605,0.162089,0.135804,4.0760598,1
11.1111002,1.0009,47.3858986,1.44605,7.7642899,16.7999992,965.7999878,2,0.48927,0.107489,0.395064,2.4315,1
12,1.00537,216.1799927,5.7406702,10.2721004,16.7000008,970.7999878,0,0.772532,0.100728,0.418175,5.9236698,1
21.5555992,1.02196,184.8789978,6.4252501,9.56355,16.7999992,969.0999756,0,0.751073,0.0815335,0.451821,11.8997002,1
27.3332996,1.01367,30.8157005,2.8089499,6.4013901,16.7999992,973.2999878,0,0.7897,0.0584623,0.442464,9.4209995,1
37.3333015,1.0380599,143.0269928,6.7280302,9.2847004,16.6000004,982.2000122,3,0.776824,0.0554763,0.446927,15.5625,1
31.3332996,1.02844,263.7260132,6.58004,9.4327002,16.7000008,980.7999878,0,0.763949,0.0610775,0.369208,13.5059996,1
42,1.0884399,105.4609985,7.1546698,8.8508701,16.3999996,993,3,0.763949,0.052113,0.446831,23.2565994,1
21.2222004,1.02108,258.0029907,6.4190102,9.58424,16.6000004,980.2999878,3,0.802575,0.068211,0.422472,11.6627998,1
29.8889008,1.0696501,93.4376984,6.9689999,8.9748497,16.5,990.7000122,3,0.755365,0.0646005,0.423138,20.7896996,1
34.2221985,1.06106,60.3060989,6.9514699,9.0426798,16.5,986.0999756,0,0.725322,0.0556925,0.379018,19.5328007,1
25.5555992,1.04002,254.6040039,6.69102,9.25914,16.6000004,973.9000244,5,0.781116,0.0599925,0.37481,15.9453001,1
29.6667004,1.02165,211.3159943,6.44206,9.5706797,16.3999996,999.4000244,3,0.772532,0.0661667,0.426978,11.8176003,1
8,1.00174,276.071991,5.8706799,11.5284004,16.7999992,973.7999878,10,0.712446,0.150287,0.256553,3.3811901,1
8.2222204,1.00427,128.4179993,5.6261902,10.3865004,16.7999992,964.9000244,11,0.686695,0.117463,0.294701,5.2867398,1
8.5555601,1.00056,99.4623032,1.1123101,8.0057402,16.8999996,979.2999878,10,0.729614,0.16281,0.235955,1.91034,1
22.3332996,1.01589,40.9958,3.5678899,7.0188398,16.7000008,979.2000122,11,0.781116,0.152652,0.302157,10.1470003,1
7.6666698,1.00006,186.3399963,0.123918,9.0864201,17,983.7000122,19,0.703863,0.103152,0.278039,0.648516,1
8.2222204,1.00302,152.1990051,7.2435002,12.3528004,17.1000004,988.0999756,2,0.746781,0.0929631,0.22735,4.44418,1
41.8889008,1.04901,260.4630127,8.8030396,11.1014996,16.3999996,1021.5,14,0.763949,0.178347,0.133873,17.5823002,1
13.7777996,1.0058,135,5.7792001,10.2334995,16.5,1004.799988,19,0.72103,0.218032,0.153593,6.1546402,1
7.5555601,1.0031199,95.194397,9.8657999,15.0773001,16.7999992,1012.700012,2,0.630901,0.189738,0.130447,4.51685,1
7.2222199,1.00035,318.8139954,0.9774,8.2329397,16.7999992,1017.400024,14,0.575107,0.211424,0.139434,1.5223,1
6.1111102,1.0016,316.7900085,5.1345501,10.8781996,16.8999996,1010.400024,2,0.613734,0.188054,0.141911,3.23927,1
35.5555992,1.03712,165.5220032,7.4084702,9.9905596,16.2999992,1040,19,0.695279,0.207403,0.14139,15.3753004,1
3.4444399,1.00061,14.5345001,2.6352201,9.3477097,17.1000004,1026.300049,2,0.476395,0.114849,0.0968207,1.99686,1
6,1.00063,300.9639893,4.6943698,11.3437004,17,989.7999878,19,0.733906,0.133317,0.240698,2.03496,1
2.4444399,1.00026,154.9830017,6.6132302,14.2643995,17.1000004,1026.300049,2,0.592275,0.115388,0.0887436,1.31648,1
7.6666598,1.00077,260.8380127,2.0605299,8.5361004,17,1009,10,0.592275,0.0865056,0.105181,2.24775,1
3,1.00016,135,5.3572102,13.4280996,17.1000004,1040,7,0.575107,0.218705,0.137512,1.01275,1
3,1.0003999,48.8140984,2.3636899,9.5549698,17.1000004,1041.199951,2,0.493562,0.225697,0.135543,1.6233,1
2.3333299,1.00011,11.3099003,0.242754,8.7979803,17.1000004,1036.099976,2,0.665236,0.213725,0.0852242,0.865319,1
5.1111102,1.00131,225,5.0356302,10.9771004,17.2999992,1050,19,0.618026,0.254329,0.107219,2.93471,1
4.2222199,1.0001301,270,0.405465,8.72188,17,1013.5,10,0.630901,0.0735034,0.0893302,0.933724,1
7.4444399,1.00141,239.0359955,5.0308499,10.9404001,17,1008.200012,11,0.695279,0.0873323,0.119328,3.0441301,1
7,1.00124,72.4744034,4.0035701,10.0025997,16.8999996,978.9000244,8,0.725322,0.0871052,0.366017,2.85167,1
7.4444399,1.0028,205.7100067,5.4149899,10.5977001,17,1019.299988,10,0.669528,0.0921131,0.0686647,4.2844,1
8,1.0029,223.6679993,5.4298,10.5808001,17.1000004,1007.5,11,0.60515,0.0969811,0.138326,4.35745,1
17.1110992,1.00816,332.6839905,2.54965,6.6606898,16.8999996,978.2999878,5,0.798283,0.0822513,0.380117,7.29566,1
3,1.001,241.9279938,5.5412598,11.8067999,17.1000004,1032.5,10,0.562232,0.201392,0.0487198,2.5606401,1
12.8888998,1.0008301,130.0299988,4.0454502,10.4429998,16.8999996,987.4000244,5,0.815451,0.0838929,0.321883,2.33706,1
20.5555992,1.00331,31.6075001,2.0323701,7.1124401,16.8999996,987.4000244,5,0.763949,0.0823292,0.320819,4.65874,1
13.7777996,1.00264,70.9422989,5.3854599,10.6273003,16.8999996,984.2000122,3,0.67382,0.0961411,0.368438,4.1601801,1
5.8888898,1.0000499,45,0.213042,9.2595596,17,989.5,2,0.67382,0.0936605,0.212273,0.545423,1
4.5555601,1.00049,182.2910004,8.3700705,15.2999001,17,1026.300049,10,0.67382,0.127005,0.0580899,1.79134,1
9.2222204,1.00061,255.4660034,5.7487302,12.4611998,17,989.9000244,19,0.755365,0.0906236,0.21259,1.99686,1
6.4444399,1.00144,297.7590027,2.7790201,8.6285496,17.1000004,1034.699951,11,0.746781,0.178439,0.0432514,3.07253,1
9.6666603,1.0007,154.2899933,5.8204498,12.3894997,17,988.9000244,3,0.798283,0.0803309,0.244148,2.1452,1
7.4444399,1.00126,83.6597977,4.9114099,10.9970999,16.8999996,983.2999878,3,0.806867,0.0993012,0.303495,2.8766601,1
5.7777801,1.00008,150.9450073,3.6534801,12.3592997,17,1015.200012,10,0.622318,0.0888475,0.0644135,0.737329,1
23.7777996,1.01071,45,2.6859701,6.5243702,16.7000008,941.4000244,4,0.703863,0.155638,0.0367865,8.3471403,1
3.6666601,1.0008301,132.1380005,6.4570699,12.9968996,16.5,952.4000244,2,0.613734,0.159494,0.419069,2.33706,1
10.2222004,1.00555,13.7069998,3.74247,8.2404604,16.5,951.7000122,19,0.699571,0.155876,0.398146,6.0226998,1
52.3333015,1.05682,325.7290039,3.53179,5.6785498,14.5,1111,11,0.686695,0.0603923,0.0456201,18.8731003,1
12.7777996,1.00499,36.8698997,4.6051698,9.2103395,16.7000008,1032.5,14,0.65236,0.14403,0.158888,5.7105899,1
7.2222199,1.00051,131.8200073,2.7684801,9.6607304,17.2000008,1064.900024,7,0.587983,0.216764,0.182443,1.82533,1
12.2222004,1.0036,80.6763992,2.8317001,7.7649398,16.5,1089.699951,14,0.665236,0.0819377,0.0588837,4.85114,1
29.7777996,1.02183,255.8809967,6.4461799,9.5665598,16.3999996,1058.5,14,0.759657,0.123645,0.101385,11.8650999,1
13.7777996,1.00621,274.4970093,5.8134799,10.1992998,16,1099.099976,14,0.690987,0.133064,0.0626166,6.3674998,1
13.2222004,1.00542,135,2.3446701,6.8656702,16.6000004,1075,14,0.712446,0.124409,0.089396,5.95432,1
14.8888998,1.00629,295.7099915,5.8204498,10.1922998,16.6000004,1075,14,0.729614,0.124409,0.0916371,6.4117098,1
10.3332996,1.00416,87.646698,5.61306,10.3997002,16.7000008,1048,14,0.562232,0.171551,0.131463,5.2181802,1
8.3333302,1.00524,180.7640076,5.6393299,10.2842999,16.3999996,1082.599976,14,0.656652,0.129801,0.0930156,5.8523798,1
30.5555992,1.02483,247.723999,7.2044501,10.1946001,16.2000008,1085.699951,14,0.690987,0.135051,0.0646867,12.6386003,1
18.3332996,1.00993,216.3630066,6.04918,9.9635496,16.7999992,1045.300049,14,0.695279,0.194354,0.139543,8.0401497,1
15.8888998,1.00195,323.1300049,1.83258,7.3777599,16.7000008,1045.400024,14,0.660944,0.197726,0.142865,3.5763299,1
15.6667004,1.0051,129.9869995,2.3140199,6.8963199,16.7000008,1049.699951,14,0.553648,0.189435,0.140624,5.7758002,1
14.1111002,1.00385,70.0168991,2.1723101,7.0380301,16.7000008,1088.400024,2,0.67382,0.133625,0.0972581,5.01686,1
10.8888998,1.00416,233.9149933,2.9042599,7.69238,16.7999992,1045.400024,14,0.566524,0.191665,0.144482,5.2142901,1
26.1110992,1.02641,96.2033997,6.5425601,9.47017,16.6000004,1085.099976,14,0.622318,0.141848,0.115384,13.0264997,1
8.4444399,1.0028501,214.2160034,6.1169701,11.2820997,16.7000008,1084.800049,14,0.763949,0.141868,0.113797,4.3222599,1
26,1.0095201,186.2259979,2.62695,6.5833902,16.2999992,1092.5,14,0.712446,0.142352,0.121484,7.8749399,1
33.7778015,1.0248899,97.6790009,6.5125499,9.5001898,16.3999996,1082,14,0.729614,0.160316,0.102524,12.6538,1
12.4443998,1.00372,247.8910065,2.1558199,7.0545201,16.7000008,1085.900024,14,0.618026,0.15178,0.138676,4.9352198,1
13.5556002,1.00106,247.6199951,3.13467,9.2945499,16.7999992,1052.699951,14,0.67382,0.174662,0.168402,2.6315701,1
25,1.0078501,45.8069,5.0948601,9.2453804,16.5,1062.400024,14,0.832618,0.204323,0.204386,7.1545701,1
48.3333015,1.05615,34.5084991,4.2188902,6.3777499,16.3999996,1109.900024,14,0.669528,0.150861,0.16046,18.7672005,1
15.7777996,1.00196,4.5739198,1.83577,7.3745699,16.6000004,1098.800049,14,0.407725,0.151806,0.161634,3.5877299,1
13.3332996,1.00161,311.4240112,3.93204,9.6727505,16.7000008,1091.699951,14,0.699571,0.155263,0.168611,3.2439899,1
24.3332996,1.02396,230.5279999,6.4932699,9.5194597,16.6000004,1081.300049,14,0.703863,0.138102,0.150994,12.4197998,1
14.6667004,1.0045,73.9509964,5.6519699,10.3607998,16.7000008,1098.800049,14,0.678112,0.174926,0.217006,5.4240098,1
18.8889008,1.008,112.0110016,5.9407301,10.0719995,16.8999996,1066.199951,14,0.626609,0.133608,0.165378,7.2230401,1
10.4443998,1.0011801,145.4909973,3.65927,9.7099504,16.7000008,1100.5,14,0.686695,0.172718,0.203977,2.7790301,1
12.1111002,1.0000401,171.8699951,-0.12343,9.3337698,16.7999992,1068.199951,14,0.678112,0.139567,0.151203,0.506415,1
20.5555992,1.00745,352.3670044,2.5041699,6.7061701,16.7999992,1068.900024,14,0.746781,0.141133,0.152387,6.9745698,1
23.8889008,1.00937,113.0619965,6.0201702,9.9925699,16.7999992,1068,14,0.596566,0.128899,0.15508,7.8130798,1
17.2222004,1.01043,244.9830017,6.0742302,9.9385099,16.7000008,1076.5,14,0.532189,0.14417,0.153148,8.2413101,1
